paragraph_number,paragraph_text,citation,part,predicted_label
80,"בע""פ 6671/06 מדינת ישראל נגד סרור (פורסם בנבו 11.12.06) (להלן:""סרור"") החמיר בית המשפט העליון, מבלי למצות את הדין, בעונשו של צעיר נעדר עבר פלילי שהורשע בכך שנסע ברכבו כשהוא נושא בין רגליו אקדח טעון ומחסנית ובה תשעה כדורים והחזיק בכיסו תשעה כדורים נוספים, משישה חודשים מאסר בדרך של עבודות שירות לחמישה עשר חודשים מאסר בפועל.","ע""פ 6671/06",דיון והכרעה:,1
82,"בע""פ 5604/11 נאסר נ' מדינת ישראל (פורסם בנבו, 5.10.11) – נדחה ערעור מטעם נאשם אשר נדון ל־12 חודשי מאסר בגין עבירת החזקת נשק וזאת חרף נסיבות לקולא אשר התקיימו בעניינו.","ע""פ 5604/11",דיון והכרעה:,1
84,"בע""פ 3877/16 ג'באלי נ' מדינת ישראל (פורסם בנבו, 17.11.16)-  נדחה ערעור על חומרת העונש בעניינו של נאשם שנגזרו עליו 34 חודשים מאסר בפועל לאחר שהורשע בכך שנשא אקדח ובו מחסנית המכילה 14 כדורים עמם הגיע למקום מפגש לשם יישוב סכסוך. בית המשפט העליון מאשר גם את המתחם שנקבע על ידי בית המשפט המחוזי שנע בין 2-4 שנות מאסר.","ע""פ 3877/16",דיון והכרעה:,1
86,"בע""פ 6294/10 אלקיעאן ואח' נ' מדינת ישראל (פורסם בנבו, 13.2.11) – נדחה ערעור מטעם ההגנה על קולת העונש. המדובר במערערים אשר נתפס ברכב שבו נסעו אקדח טעון ומחסנית וכן אצל כל אחד מהמערערים גם נמצאה מחסנית נוספת. בגין מעשים אלו נדונו המערערים ל־ 10 חודשי מאסר בפועל.","ע""פ 6294/10",דיון והכרעה:,1
88,"בע""פ 4460/11 מדינת ישראל נ' פאיד (פורסם בנבו, 28.11.11)- נדון עניינו של נאשם שהחזיק מספר כלי נשק ותחמושת, ואף נשא אותם עימו, במהלך חתונה, במהלכה ירה באמצעותם 50 כדורים. בית המשפט מקבל את ערעורה של המדינה על קולת העונש, גוזר על הנאשם 24 חודשים מאסר בפועל מבלי למצות את הדין, תוך אמירה לפיה: ""אכן נראה לנו כי הגיעה השעה להחמיר בעבירות של החזקת נשק ושימוש בו. נשק המוחזק שלא כדין עלול למצוא דרכו לידיים עוינות ועלול גם לשמש למטרות פליליות. יריות שמחה באירועים יש בהן כדי לסכן חפים מפשע"".","ע""פ 4460/11",דיון והכרעה:,1
100,"אשר לפגיעה הקשה בערכים החברתיים המוגנים הנגרמת מעבירת השוד, יפים דברי כב' השופט נ' הנדל בע""פ 3907/10 אמיר נעאמנה נגד מדינת ישראל (פורסם בנבו, 23.3.2011):","ע""פ 3907/10",דיון והכרעה:,0
105,"בע""פ 4125/14 תאופיק חרב נ' מדינת ישראל (פורסם בנבו, 6.1.15)- מקבל בית המשפט את ערעורו של נאשם שהורשע בעבירה של ניסיון שוד לפי סעיף 402(א) ומפחית את עונשו מ-30 חודשים ל- 24 חודשים. בתיק זה דובר על מערער אשר ניסה לשדוד מכולת על ידי איום על המוכר באמצעות אקדח פלסטיק, ובהמשך נאבק עם המוכר (שנטל מידיו את אקדח הפלסטיק) על מנת לקחת את הקופה. בקבלו הערעור בית המשפט מציין כי רמת האלימות שהופעלה לא הייתה מן הקשות ועצם השימוש באקדח פלסטיק מעיד כי פוטנציאל הנזק אינו מן הגבוהים. הנאשם בתיק זה היה בעל עבר פלילי מכביד אך ישן.","ע""פ 4125/14",דיון והכרעה:,1
107,"בע""פ 2908/16 מדינת ישראל נ' דסיא מקשאו (פורסם בנבו, 22.5.16)- מקבל בית המשפט את ערעורה של המדינה על קולת העונש בעניינו של מי שהורשע בניסיון שוד של חנות תכשיטים ביחד עם אחר, באמצעות מצית בצורת אקדח. במקרה זה המוכרים התעמתו עם השודד וגרמו לו להימלט. בית המשפט המחוזי גזר על הנאשם 12 חודשים מאסר בפועל. בית המשפט העליון מחמיר בעונשו של הנאשם ל-  18  חודשים, תוך הפעלת מאסר מותנה בחפיפה חלקית, כך שעונשו של הנאשם עמד על 21 חודשים מאסר בפועל. בית המשפט מציין כי ההחמרה נעשתה במתינות, מתוך כך שערכאת ערעור אינה ממצה את הדין.","ע""פ 2908/16",דיון והכרעה:,1
111,"בע""פ 6001/13 אלמו קסה נ' מדינת ישראל (פורסם בנבו, 29.1.14)- המדובר בניסיון שוד של מוכר בתחנת דלק באמצעות סכין כשהמערער שרוי תחת השפעת אלכוהול. בגין מעשים אלו נדון המערער ל- 33 חודשי מאסר בפועל.  בית המשפט העליון דוחה את הערעור מטעם ההגנה בקובעו כי: ""העובדה שישנם מעשי שוד חמורים יותר בנסיבותיהם אין פירושה כי מעשה השוד שלפנינו הוא ברף החומרה התחתון או כי לא היה אלים, טענה שהועלתה על-ידי ההגנה בבית המשפט קמא. לכך יש להוסיף את עברו הפלילי של המערער, אשר חרף גילו הצעיר הספיק לצבור לחובתו הרשעה קודמת בעבירות אלימות (בין היתר). בהקשר זה העיר בית המשפט קמא ובצדק כי המערער לא השכיל לנצל את ההזדמנויות שניתנו לו בעבר. לבסוף, לא ניתן להתעלם גם מהערכת קצין המבחן כי מהמערער נשקף סיכון גבוה להישנות עבירות אלימות בדרגה חמורה, נתון שיש בו כדי ללמד על הצורך בהטלת עונש מאסר ממושך ומרתיע בנסיבות העניין"".","ע""פ 6001/13",דיון והכרעה:,1
113,"בע""פ 1702/16 מדינת ישראל נ' שושני, נדון עניינו של נאשם שנגזרו עליו 24 חודשי מאסר בפועל (הכוללים מאסר מותנה) בגין ביצוע עבירה של ניסיון שוד באמצעות פתק. בית המשפט העליון מקבל את ערעור המדינה על קולת  העונש ומעמיד את עונשו על 36 חודשים מאסר  בפועל. במקרה זה דובר על נאשם בעל עבר פלילי מכביד.","ע""פ 1702/16",דיון והכרעה:,1
115,"בע""פ 7516/12 פלוני נ' מדינת ישראל (פורסם בנבו, 1.8.13)- נדחה ערעור של נאשם אשר הוטלו עליו 3 שנות מאסר. המערער הורשע בביצוע עבירה שעניינה שוד סניף דואר, תוך שימוש באקדח דמה, כאשר הוא רעול פנים; העבירה בוצעה בהיותו של המערער קרוב לגיל הבגירות.","ע""פ 7516/12",דיון והכרעה:,1
117,"בע""פ 6640/16 אזר בדייב נ' מדינת ישראל (פורסם בנבו, 19.7.17)- קיבל בית המשפט את ערעורו של נאשם אשר הוטל עליו מאסר לתקופה של 4 שנים ו- 6 חודשים ועונשו הופחת ל-46 חודשים. המדובר במי שהורשע כי שדד חנות באמצעות אקדח או דמוי אקדח (כלי השוד לא נתפס).","ע""פ 6640/16",דיון והכרעה:,1
119,"מנגד ניתן למצוא גם פסיקה מקלה יותר, כך ראה בין היתר ע""פ 5561/14 גפן נ' מדינת ישראל שם בית המשפט העליון מקל בעונשו של הנאשם שהורשע בעביר של ניסיון שוד ותקיפה, ומעמידו על תשעה חודשי מאסר בפועל נוכח קיומו של הליך שיקומי משמעותי.","ע""פ 5561/14",דיון והכרעה:,1
129,"ההגנה הרחיבה טיעוניה כי האקדח אותו נשא הנאשם היה נטול תחמושת. אכן יש בנתון זה באספקט של פוטנציאל הנזק, ללמד כי הסיכוי שהאירוע ידרדר לכדי אלימות קשה קטן יותר, יחד עם זאת, אין לתת לכך משקל כה רב כפי שסבורה ההגנה. הדברים אמורים בשים לב לכך שהמתלונן שמבחין באקדח אמיתי ובתוכו מחסנית אינו מודע להיעדר התחמושת, ומכאן גם ההשפעה שיש לאירוע זה עליו וחששו, אינם פוחתים. למותר להוסיף כי עצם השימוש באקדח מעמיד גם את הנאשם עצמו בסכנה היה ומי מהנוכחים במקום או שוטר שיגיע לזירה יפעלו לנטרלו בכך שירו בו, והיו דברים מעולם (וראה בין היתר ע""פ 1825/12 מתן שמעון נגד מדינת ישראל).","ע""פ 1825/12",דיון והכרעה:,0
