citation,context_text,extracted_text,predicted_label,extracted_citation,link
"ע""פ 2733/11","10.	מתחם הענישה
א. באי כח הצדדים הביאו בפני בית המשפט פסיקה בעבירות דומות ובה קשת רחבה של עונשים, זה בכה וזה בכה. המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ע""פ 9373/10 ותד נ' מ""י (14/9/11) מפי כב' הש' לוי; ע""פ 2733/11  רקיבי נ' מ""י (14/11/11), מפי כב' הש' נאור; ע""פ 4435/11 מרזוק נ' מ""י (1/7/12), מפי כב' הש' נאור; ע""פ 2839/05 ראיד עבד אל קאדר (17/11/05), מפי כב' הש' לוי; ת""פ (חי') 11- 02- 49632  מ""י נ' מחאג'נה (19/7/11), מפי כב' הש' גרשון; ועוד).
ואילו, סנגורו של הנאשם הפנה למספר פסקי דין בהם נגזרו על נאשמים בעבירות בנשק עונשים בטווח שבין מספר חודשי עבודות שירות ל- 9 חודשי מאסר בפועל. (ראו ע""פ 7139/12 גורנו נ' מ""י (9/5/13), מפי כב' הש' רובינשטיין; ת""פ (חי') מ""י נ' עאסלה (1/11/10), מפי כב' הש' בר-זיו; ת""פ (עכו) 12- 02- 5102  מ""י נ' חמדון (24/3/13), מפי כב' הש' סלאח).","המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ע""פ 2733/11 רקיבי נ' מ""י (14/11/11), מפי כב' הש' נאור)",1,"ע""פ 9373/10",http://www.nevo.co.il/case/6151556
"ע""פ 4435/11","10.	מתחם הענישה
א. באי כח הצדדים הביאו בפני בית המשפט פסיקה בעבירות דומות ובה קשת רחבה של עונשים, זה בכה וזה בכה. המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ע""פ 9373/10 ותד נ' מ""י (14/9/11) מפי כב' הש' לוי; ע""פ 2733/11  רקיבי נ' מ""י (14/11/11), מפי כב' הש' נאור; ע""פ 4435/11 מרזוק נ' מ""י (1/7/12), מפי כב' הש' נאור; ע""פ 2839/05 ראיד עבד אל קאדר (17/11/05), מפי כב' הש' לוי; ת""פ (חי') 11- 02- 49632  מ""י נ' מחאג'נה (19/7/11), מפי כב' הש' גרשון; ועוד).
ואילו, סנגורו של הנאשם הפנה למספר פסקי דין בהם נגזרו על נאשמים בעבירות בנשק עונשים בטווח שבין מספר חודשי עבודות שירות ל- 9 חודשי מאסר בפועל. (ראו ע""פ 7139/12 גורנו נ' מ""י (9/5/13), מפי כב' הש' רובינשטיין; ת""פ (חי') מ""י נ' עאסלה (1/11/10), מפי כב' הש' בר-זיו; ת""פ (עכו) 12- 02- 5102  מ""י נ' חמדון (24/3/13), מפי כב' הש' סלאח).","המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ע""פ 9373/10 ותד נ' מ""י (14/9/11) מפי כב' הש' לוי; ע""פ 2733/11  רקיבי נ' מ""י (14/11/11), מפי כב' הש' נאור; ע""פ 4435/11 מרזוק נ' מ""י (1/7/12), מפי כב' הש' נאור; ע""פ 2839/05 ראיד עבד אל קאדר (17/11/05), מפי כב' הש' לוי; ת""פ (חי') 11- 02- 49632  מ""י נ' מחאג'נה (19/7/11), מפי כב' הש' גרשון; ועוד).",1,"ע""פ 9373/10",http://www.nevo.co.il/case/6151556
"ע""פ 2839/05","10.	מתחם הענישה
א. באי כח הצדדים הביאו בפני בית המשפט פסיקה בעבירות דומות ובה קשת רחבה של עונשים, זה בכה וזה בכה. המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ע""פ 9373/10 ותד נ' מ""י (14/9/11) מפי כב' הש' לוי; ע""פ 2733/11  רקיבי נ' מ""י (14/11/11), מפי כב' הש' נאור; ע""פ 4435/11 מרזוק נ' מ""י (1/7/12), מפי כב' הש' נאור; ע""פ 2839/05 ראיד עבד אל קאדר (17/11/05), מפי כב' הש' לוי; ת""פ (חי') 11- 02- 49632  מ""י נ' מחאג'נה (19/7/11), מפי כב' הש' גרשון; ועוד).
ואילו, סנגורו של הנאשם הפנה למספר פסקי דין בהם נגזרו על נאשמים בעבירות בנשק עונשים בטווח שבין מספר חודשי עבודות שירות ל- 9 חודשי מאסר בפועל. (ראו ע""פ 7139/12 גורנו נ' מ""י (9/5/13), מפי כב' הש' רובינשטיין; ת""פ (חי') מ""י נ' עאסלה (1/11/10), מפי כב' הש' בר-זיו; ת""פ (עכו) 12- 02- 5102  מ""י נ' חמדון (24/3/13), מפי כב' הש' סלאח).","המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ... ע""פ 2839/05 ראיד עבד אל קאדר (17/11/05), מפי כב' הש' לוי ...).",1,"ע""פ 9373/10",http://www.nevo.co.il/case/6151556
"ע""פ 7139/12","א. באי כח הצדדים הביאו בפני בית המשפט פסיקה בעבירות דומות ובה קשת רחבה של עונשים, זה בכה וזה בכה. המאשימה הפנתה בטיעוניה לפסקי דין בהם נגזרו בגין עבירות בנשק, ירי באזור מגורים ואיומים עונשי מאסר בפועל בטווח של בין 30 חודשי מאסר בפועל ל- 4 שנות מאסר בפועל (ראו ע""פ 9373/10 ותד נ' מ""י (14/9/11) מפי כב' הש' לוי; ע""פ 2733/11  רקיבי נ' מ""י (14/11/11), מפי כב' הש' נאור; ע""פ 4435/11 מרזוק נ' מ""י (1/7/12), מפי כב' הש' נאור; ע""פ 2839/05 ראיד עבד אל קאדר (17/11/05), מפי כב' הש' לוי; ת""פ (חי') 11- 02- 49632  מ""י נ' מחאג'נה (19/7/11), מפי כב' הש' גרשון; ועוד).
ואילו, סנגורו של הנאשם הפנה למספר פסקי דין בהם נגזרו על נאשמים בעבירות בנשק עונשים בטווח שבין מספר חודשי עבודות שירות ל- 9 חודשי מאסר בפועל. (ראו ע""פ 7139/12 גורנו נ' מ""י (9/5/13), מפי כב' הש' רובינשטיין; ת""פ (חי') מ""י נ' עאסלה (1/11/10), מפי כב' הש' בר-זיו; ת""פ (עכו) 12- 02- 5102  מ""י נ' חמדון (24/3/13), מפי כב' הש' סלאח).
ב. העונש הקבוע בצידה של עבירת נשיאה והובלת נשק הנו 10 שנות מאסר; העונש הקבוע בצידה של עבירת ירי באזור מגורים הנו שנת מאסר; העונש הקבוע בצידה של עבירת האיומים הנו 3 שנות מאסר, ובצידה של  עבירת קשירת קשר לביצוע פשע הינו 7 שנות מאסר.","ואילו, סנגורו של הנאשם הפנה למספר פסקי דין בהם נגזרו על נאשמים בעבירות בנשק עונשים בטווח שבין מספר חודשי עבודות שירות ל- 9 חודשי מאסר בפועל. (ראו ע""פ 7139/12 גורנו נ' מ""י (9/5/13), מפי כב' הש' רובינשטיין; ת""פ (חי') מ""י נ' עאסלה (1/11/10), מפי כב' הש' בר-זיו; ת""פ (עכו) 12- 02- 5102  מ""י נ' חמדון (24/3/13), מפי כב' הש' סלאח).",1,"ע""פ 9373/10",http://www.nevo.co.il/case/6151556
"ע""פ 10444/06","בנסיבות העניין, בהתחשב בחומרתן הרבה של העבירות שביצע הנאשם בצוותא עם ג'בארין, ריבוי העבירות בגינן הורשע; הערכים החברתיים שנפגעו ופוטנציאל הסיכון הרב הטמון בביצוע העבירות, וכן מידת הענישה הראויה והנסיבות הקשורות בביצוע העבירות כמפורט לעיל, דעתי היא כי מתחם העונש ההולם הוא בטווח של בין 30 חודשי מאסר ל- 5 שנות מאסר בפועל.
11.	יחד עם זאת, הענישה היא לעולם אינדיבידואלית, ובית המשפט ישקול גם שיקולים הנוגעים לנסיבותיו האישיות של הנאשם, גילו, עברו, לקיחת אחריות על ידו, חרטתו, שיתוף הפעולה שלו עם רשויות אכיפת החוק, מאמציו לתיקון תוצאות העבירה ולפיצוי על הנזק שנגרם בשלה, חלוף הזמן מעת ביצוע העבירה, וכן השפעת הענישה עליו ועל משפחתו, שיקומו. (ראו ע""פ 10444/06 עייני נ' מ""י (25/4/07), מפי כב' הש' ארבל; וכן ע""פ 4980/01 הנ""ל; וכן סעיף 40יא לחוק העונשין).
א. לקולא אני רואה לקחת בחשבון את גילו של הנאשם, בן ה- 29, ואת נסיבותיו האישיות כפי שפורטו על ידי קצינת המבחן ומפי סנגורו. בקליפת האגוז ייאמר כי מדובר בצעיר אשר גדל בבית נורמטיבי ותומך, נשר מלימודיו והשתלב בעבודה בתחומי המסגרות והבנייה.","ראו ע""פ 10444/06 עייני נ' מ""י (25/4/07), מפי כב' הש' ארבל;",0,"ע""פ 10444/06",http://www.nevo.co.il/case/6170256
"ע""פ 4980/01","בנסיבות העניין, בהתחשב בחומרתן הרבה של העבירות שביצע הנאשם בצוותא עם ג'בארין, ריבוי העבירות בגינן הורשע; הערכים החברתיים שנפגעו ופוטנציאל הסיכון הרב הטמון בביצוע העבירות, וכן מידת הענישה הראויה והנסיבות הקשורות בביצוע העבירות כמפורט לעיל, דעתי היא כי מתחם העונש ההולם הוא בטווח של בין 30 חודשי מאסר ל- 5 שנות מאסר בפועל.
11.	יחד עם זאת, הענישה היא לעולם אינדיבידואלית, ובית המשפט ישקול גם שיקולים הנוגעים לנסיבותיו האישיות של הנאשם, גילו, עברו, לקיחת אחריות על ידו, חרטתו, שיתוף הפעולה שלו עם רשויות אכיפת החוק, מאמציו לתיקון תוצאות העבירה ולפיצוי על הנזק שנגרם בשלה, חלוף הזמן מעת ביצוע העבירה, וכן השפעת הענישה עליו ועל משפחתו, שיקומו. (ראו ע""פ 10444/06 עייני נ' מ""י (25/4/07), מפי כב' הש' ארבל; וכן ע""פ 4980/01 הנ""ל; וכן סעיף 40יא לחוק העונשין).
א. לקולא אני רואה לקחת בחשבון את גילו של הנאשם, בן ה- 29, ואת נסיבותיו האישיות כפי שפורטו על ידי קצינת המבחן ומפי סנגורו. בקליפת האגוז ייאמר כי מדובר בצעיר אשר גדל בבית נורמטיבי ותומך, נשר מלימודיו והשתלב בעבודה בתחומי המסגרות והבנייה.","וכן ע""פ 4980/01 הנ""ל;",0,"ע""פ 10444/06",http://www.nevo.co.il/case/6170256
"ע""פ 7126/04","וכן:
""כמובן אין צורך לשכנענו בחשיבות ההתייחסות לנפגעי עבירה ובתועלת שבגישור בין קרבנות לפוגעים, ככל שהדבר אפשרי. בכך משתלב גם מוסד הסולחה במגזר הערבי במיוחד, שבית משפט זה נדרש אליו בעבר, ולמשל נאמר (בש""פ 590/08 מדינת ישראל נ' מריסאת (לא פורסם)) ""שסולחה עשויה להוות נדבך בשיקולו בית המשפט לעונש; היא מושרשת בתולדות אזורנו, ועיקרה התגייסותם של נכבדי עדה לפשר בין הצדדים הניצים בני עדתם, ולהשיב שלום ביניהם, בתמורה לפיצוי כספי או התחייבות כבוד"" (ראו גם ע""פ 7126/04 גדיר נ' מדינת ישראל (לא פורסם); השופט רון שפירא, הגיעה העת לסולחה"", הפרקליט מח(2) 433). ברי כי הסולחה עשויה ""להיות שיקול מסוים בגזר הדין בהתלוותה להודאה ולחרטה"" (עניין מריסאת), אך אין היא הופכת את קערת השיקולים על פיה ""אין היא מהוה תחליף להליך השיפוטי... אין הסולחה יכולה להחליף את הדין הפלילי""... מכל מקום, מעמדה במקומה מונח"". (ע""פ 8199/10 חורי נ' מ""י (10/3/11), מפי כב' הש' רובינשטיין; ראו גם ע""פ 635/05 דענא נ' מ""י (26/11/07), מפי כב' הש' חשין).
מעיון בהסכם הסולחה עולה כי הצדדים לא הסכימו על פיצוי כלשהו שישלם הנאשם למתלוננים בגין מעשיו, ולא מן הנמנע כי הדבר נובע מיחסיהם הקודמים של הצדדים. כאמור, השלום לא שרר בין הצדדים, בלשון המעטה, עוד קודם לאירוע.
ג. כן ייזקפו לזכותו של הנאשם הודייתו המיידית במשטרה, במהלכה חשף את זהות שותפו לביצוע העבירות, הודייתו בהזדמנות הראשונה בבית המשפט בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, וכן החרטה והאחריות שנטל למעשיו, אם כי בפני קצינת המבחן נטל אחריות חלקית בלבד תוך נסיון למזער את חלקו במעשים.
ד. עוד אני רואה לייחס משמעות לסולחה שנערכה בין משפחת הנאשם והמתלוננים, על דעתו של הנאשם, המתלווה כאמור להודייתו וחרטתו של הנאשם. הסולחה אפשרה, בין השאר, את חזרתו של הנאשם לאזור מגוריו, ויש בה כדי לתרום להשכנת שלום בין המשפחות ולמניעת מעשים נוספים, עקב האירועים נשוא תיק זה ואלה שקדמו להם, (לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי; בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; כן ראו מאמרו של כב' הש' רון שפירא, ""הגיעה העת לסולחה"", הפרקליט מח (2) (2006), 433).
ואולם, על נפקותו של הסכם הסולחה על רמת הענישה נאמר כדלהלן:","(ראו גם ע""פ 7126/04 גדיר נ' מדינת ישראל (לא פורסם); השופט רון שפירא, הגיעה העת לסולחה"", הפרקליט מח(2) 433).

עוד אני רואה לייחס משמעות לסולחה שנערכה בין משפחת הנאשם והמתלוננים, על דעתו של הנאשם, המתלווה כאמור להודייתו וחרטתו של הנאשם. הסולחה אפשרה, בין השאר, את חזרתו של הנאשם לאזור מגוריו, ויש בה כדי לתרום להשכנת שלום בין המשפחות ולמניעת מעשים נוספים, עקב האירועים נשוא תיק זה ואלה שקדמו להם, (לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי; בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; כן ראו מאמרו של כב' הש' רון שפירא, ""הגיעה העת לסולחה"", הפרקליט מח (2) (2006), 433).",0,"ש""פ 590/08",
"ב ש""פ 590/08","וכן:
""כמובן אין צורך לשכנענו בחשיבות ההתייחסות לנפגעי עבירה ובתועלת שבגישור בין קרבנות לפוגעים, ככל שהדבר אפשרי. בכך משתלב גם מוסד הסולחה במגזר הערבי במיוחד, שבית משפט זה נדרש אליו בעבר, ולמשל נאמר (בש""פ 590/08 מדינת ישראל נ' מריסאת (לא פורסם)) ""שסולחה עשויה להוות נדבך בשיקולו בית המשפט לעונש; היא מושרשת בתולדות אזורנו, ועיקרה התגייסותם של נכבדי עדה לפשר בין הצדדים הניצים בני עדתם, ולהשיב שלום ביניהם, בתמורה לפיצוי כספי או התחייבות כבוד"" (ראו גם ע""פ 7126/04 גדיר נ' מדינת ישראל (לא פורסם); השופט רון שפירא, הגיעה העת לסולחה"", הפרקליט מח(2) 433). ברי כי הסולחה עשויה ""להיות שיקול מסוים בגזר הדין בהתלוותה להודאה ולחרטה"" (עניין מריסאת), אך אין היא הופכת את קערת השיקולים על פיה ""אין היא מהוה תחליף להליך השיפוטי... אין הסולחה יכולה להחליף את הדין הפלילי""... מכל מקום, מעמדה במקומה מונח"". (ע""פ 8199/10 חורי נ' מ""י (10/3/11), מפי כב' הש' רובינשטיין; ראו גם ע""פ 635/05 דענא נ' מ""י (26/11/07), מפי כב' הש' חשין).
מעיון בהסכם הסולחה עולה כי הצדדים לא הסכימו על פיצוי כלשהו שישלם הנאשם למתלוננים בגין מעשיו, ולא מן הנמנע כי הדבר נובע מיחסיהם הקודמים של הצדדים. כאמור, השלום לא שרר בין הצדדים, בלשון המעטה, עוד קודם לאירוע.
ג. כן ייזקפו לזכותו של הנאשם הודייתו המיידית במשטרה, במהלכה חשף את זהות שותפו לביצוע העבירות, הודייתו בהזדמנות הראשונה בבית המשפט בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, וכן החרטה והאחריות שנטל למעשיו, אם כי בפני קצינת המבחן נטל אחריות חלקית בלבד תוך נסיון למזער את חלקו במעשים.
ד. עוד אני רואה לייחס משמעות לסולחה שנערכה בין משפחת הנאשם והמתלוננים, על דעתו של הנאשם, המתלווה כאמור להודייתו וחרטתו של הנאשם. הסולחה אפשרה, בין השאר, את חזרתו של הנאשם לאזור מגוריו, ויש בה כדי לתרום להשכנת שלום בין המשפחות ולמניעת מעשים נוספים, עקב האירועים נשוא תיק זה ואלה שקדמו להם, (לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי; בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; כן ראו מאמרו של כב' הש' רון שפירא, ""הגיעה העת לסולחה"", הפרקליט מח (2) (2006), 433).
ואולם, על נפקותו של הסכם הסולחה על רמת הענישה נאמר כדלהלן:","""כמובן אין צורך לשכנענו בחשיבות ההתייחסות לנפגעי עבירה ובתועלת שבגישור בין קרבנות לפוגעים, ככל שהדבר אפשרי. בכך משתלב גם מוסד הסולחה במגזר הערבי במיוחד, שבית משפט זה נדרש אליו בעבר, ולמשל נאמר (בש""פ 590/08 מדינת ישראל נ' מריסאת (לא פורסם)) ""שסולחה עשויה להוות נדבך בשיקולו בית המשפט לעונש; היא מושרשת בתולדות אזורנו, ועיקרה התגייסותם של נכבדי עדה לפשר בין הצדדים הניצים בני עדתם, ולהשיב שלום ביניהם, בתמורה לפיצוי כספי או התחייבות כבוד""  
ברי כי הסולחה עשויה ""להיות שיקול מסוים בגזר הדין בהתלוותה להודאה ולחרטה"" (עניין מריסאת), אך אין היא הופכת את קערת השיקולים על פיה ""אין היא מהוה תחליף להליך השיפוטי... אין הסולחה יכולה להחליף את הדין הפלילי""... מכל מקום, מעמדה במקומה מונח"". (ע""פ 8199/10 חורי נ' מ""י (10/3/11), מפי כב' הש' רובינשטיין; ראו גם ע""פ 635/05 דענא נ' מ""י (26/11/07), מפי כב' הש' חשין).  
...  
(לעניין זה ראו ... בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; ...)",0,"ש""פ 590/08",
"ע""פ 373/93","ואולם, על נפקותו של הסכם הסולחה על רמת הענישה נאמר כדלהלן:
""איננו רואים בסולחה גורם הצריך להשפיע על קביעת עונש הולם כפי שמתחייב בנסיבות מקרה זה שהרי הקובע לענין זה אינו ביחסים שהתפתחו בין המשפחות הנוגעות בדבר אלא בסיכון לציבור הרחב מהתנהגות אלימה ובלתי מרוסנת"". (ע""פ 373/93 מ""י נ' מסראווה (24/2/93), מפי כב' השופטים שמגר, גולדברג וחשין).
וכן:","""איננו רואים בסולחה גורם הצריך להשפיע על קביעת עונש הולם כפי שמתחייב בנסיבות מקרה זה שהרי הקובע לענין זה אינו ביחסים שהתפתחו בין המשפחות הנוגעות בדבר אלא בסיכון לציבור הרחב מהתנהגות אלימה ובלתי מרוסנת"". (ע""פ 373/93 מ""י נ' מסראווה (24/2/93), מפי כב' השופטים שמגר, גולדברג וחשין).",0,"ע""פ 373/93",http://www.nevo.co.il/case/17920803
"ב ש""פ 590/08","וכן:
""כמובן אין צורך לשכנענו בחשיבות ההתייחסות לנפגעי עבירה ובתועלת שבגישור בין קרבנות לפוגעים, ככל שהדבר אפשרי. בכך משתלב גם מוסד הסולחה במגזר הערבי במיוחד, שבית משפט זה נדרש אליו בעבר, ולמשל נאמר (בש""פ 590/08 מדינת ישראל נ' מריסאת (לא פורסם)) ""שסולחה עשויה להוות נדבך בשיקולו בית המשפט לעונש; היא מושרשת בתולדות אזורנו, ועיקרה התגייסותם של נכבדי עדה לפשר בין הצדדים הניצים בני עדתם, ולהשיב שלום ביניהם, בתמורה לפיצוי כספי או התחייבות כבוד"" (ראו גם ע""פ 7126/04 גדיר נ' מדינת ישראל (לא פורסם); השופט רון שפירא, הגיעה העת לסולחה"", הפרקליט מח(2) 433). ברי כי הסולחה עשויה ""להיות שיקול מסוים בגזר הדין בהתלוותה להודאה ולחרטה"" (עניין מריסאת), אך אין היא הופכת את קערת השיקולים על פיה ""אין היא מהוה תחליף להליך השיפוטי... אין הסולחה יכולה להחליף את הדין הפלילי""... מכל מקום, מעמדה במקומה מונח"". (ע""פ 8199/10 חורי נ' מ""י (10/3/11), מפי כב' הש' רובינשטיין; ראו גם ע""פ 635/05 דענא נ' מ""י (26/11/07), מפי כב' הש' חשין).
מעיון בהסכם הסולחה עולה כי הצדדים לא הסכימו על פיצוי כלשהו שישלם הנאשם למתלוננים בגין מעשיו, ולא מן הנמנע כי הדבר נובע מיחסיהם הקודמים של הצדדים. כאמור, השלום לא שרר בין הצדדים, בלשון המעטה, עוד קודם לאירוע.
ג. כן ייזקפו לזכותו של הנאשם הודייתו המיידית במשטרה, במהלכה חשף את זהות שותפו לביצוע העבירות, הודייתו בהזדמנות הראשונה בבית המשפט בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, וכן החרטה והאחריות שנטל למעשיו, אם כי בפני קצינת המבחן נטל אחריות חלקית בלבד תוך נסיון למזער את חלקו במעשים.
ד. עוד אני רואה לייחס משמעות לסולחה שנערכה בין משפחת הנאשם והמתלוננים, על דעתו של הנאשם, המתלווה כאמור להודייתו וחרטתו של הנאשם. הסולחה אפשרה, בין השאר, את חזרתו של הנאשם לאזור מגוריו, ויש בה כדי לתרום להשכנת שלום בין המשפחות ולמניעת מעשים נוספים, עקב האירועים נשוא תיק זה ואלה שקדמו להם, (לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי; בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; כן ראו מאמרו של כב' הש' רון שפירא, ""הגיעה העת לסולחה"", הפרקליט מח (2) (2006), 433).
ואולם, על נפקותו של הסכם הסולחה על רמת הענישה נאמר כדלהלן:","""כמובן אין צורך לשכנענו בחשיבות ההתייחסות לנפגעי עבירה ובתועלת שבגישור בין קרבנות לפוגעים, ככל שהדבר אפשרי. בכך משתלב גם מוסד הסולחה במגזר הערבי במיוחד, שבית משפט זה נדרש אליו בעבר, ולמשל נאמר (בש""פ 590/08 מדינת ישראל נ' מריסאת (לא פורסם)) ""שסולחה עשויה להוות נדבך בשיקולו בית המשפט לעונש; היא מושרשת בתולדות אזורנו, ועיקרה התגייסותם של נכבדי עדה לפשר בין הצדדים הניצים בני עדתם, ולהשיב שלום ביניהם, בתמורה לפיצוי כספי או התחייבות כבוד""  
ברי כי הסולחה עשויה ""להיות שיקול מסוים בגזר הדין בהתלוותה להודאה ולחרטה"" (עניין מריסאת), אך אין היא הופכת את קערת השיקולים על פיה ""אין היא מהוה תחליף להליך השיפוטי... אין הסולחה יכולה להחליף את הדין הפלילי""... מכל מקום, מעמדה במקומה מונח"". (ע""פ 8199/10 חורי נ' מ""י (10/3/11), מפי כב' הש' רובינשטיין; ראו גם ע""פ 635/05 דענא נ' מ""י (26/11/07), מפי כב' הש' חשין).  
...  
עוד אני רואה לייחס משמעות לסולחה שנערכה בין משפחת הנאשם והמתלוננים, על דעתו של הנאשם, המתלווה כאמור להודייתו וחרטתו של הנאשם. הסולחה אפשרה, בין השאר, את חזרתו של הנאשם לאזור מגוריו, ויש בה כדי לתרום להשכנת שלום בין המשפחות ולמניעת מעשים נוספים, עקב האירועים נשוא תיק זה ואלה שקדמו להם, (לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי; בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; כן ראו מאמרו של כב' הש' רון שפירא, ""הגיעה העת לסולחה"", הפרקליט מח (2) (2006), 433).",0,"ש""פ 590/08",
"ע""פ 7126/04","וכן:
""כמובן אין צורך לשכנענו בחשיבות ההתייחסות לנפגעי עבירה ובתועלת שבגישור בין קרבנות לפוגעים, ככל שהדבר אפשרי. בכך משתלב גם מוסד הסולחה במגזר הערבי במיוחד, שבית משפט זה נדרש אליו בעבר, ולמשל נאמר (בש""פ 590/08 מדינת ישראל נ' מריסאת (לא פורסם)) ""שסולחה עשויה להוות נדבך בשיקולו בית המשפט לעונש; היא מושרשת בתולדות אזורנו, ועיקרה התגייסותם של נכבדי עדה לפשר בין הצדדים הניצים בני עדתם, ולהשיב שלום ביניהם, בתמורה לפיצוי כספי או התחייבות כבוד"" (ראו גם ע""פ 7126/04 גדיר נ' מדינת ישראל (לא פורסם); השופט רון שפירא, הגיעה העת לסולחה"", הפרקליט מח(2) 433). ברי כי הסולחה עשויה ""להיות שיקול מסוים בגזר הדין בהתלוותה להודאה ולחרטה"" (עניין מריסאת), אך אין היא הופכת את קערת השיקולים על פיה ""אין היא מהוה תחליף להליך השיפוטי... אין הסולחה יכולה להחליף את הדין הפלילי""... מכל מקום, מעמדה במקומה מונח"". (ע""פ 8199/10 חורי נ' מ""י (10/3/11), מפי כב' הש' רובינשטיין; ראו גם ע""פ 635/05 דענא נ' מ""י (26/11/07), מפי כב' הש' חשין).
מעיון בהסכם הסולחה עולה כי הצדדים לא הסכימו על פיצוי כלשהו שישלם הנאשם למתלוננים בגין מעשיו, ולא מן הנמנע כי הדבר נובע מיחסיהם הקודמים של הצדדים. כאמור, השלום לא שרר בין הצדדים, בלשון המעטה, עוד קודם לאירוע.
ג. כן ייזקפו לזכותו של הנאשם הודייתו המיידית במשטרה, במהלכה חשף את זהות שותפו לביצוע העבירות, הודייתו בהזדמנות הראשונה בבית המשפט בעובדות כתב האישום המתוקן, אשר חסכה זמן שיפוטי יקר, וכן החרטה והאחריות שנטל למעשיו, אם כי בפני קצינת המבחן נטל אחריות חלקית בלבד תוך נסיון למזער את חלקו במעשים.
ד. עוד אני רואה לייחס משמעות לסולחה שנערכה בין משפחת הנאשם והמתלוננים, על דעתו של הנאשם, המתלווה כאמור להודייתו וחרטתו של הנאשם. הסולחה אפשרה, בין השאר, את חזרתו של הנאשם לאזור מגוריו, ויש בה כדי לתרום להשכנת שלום בין המשפחות ולמניעת מעשים נוספים, עקב האירועים נשוא תיק זה ואלה שקדמו להם, (לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי; בש""פ 590/08 מ""י נ' מריסאת (21/1/08), מפי כב' הש'  רובינשטיין; כן ראו מאמרו של כב' הש' רון שפירא, ""הגיעה העת לסולחה"", הפרקליט מח (2) (2006), 433).
ואולם, על נפקותו של הסכם הסולחה על רמת הענישה נאמר כדלהלן:","""ראו גם ע""פ 7126/04 גדיר נ' מדינת ישראל (לא פורסם)""  
...
(לעניין זה ראו ע""פ 7126/04 גדיר נ' מ""י (27/6/05), מפי כב' הש' לוי)",0,"ש""פ 590/08",
